cell_line_name,5-Fluorouracil,ABT737,AGI-5198,AGI-6780,AMG-319,AZ960,AZD3759,AZD4547,AZD5582,AZD6482,AZD6738,AZD7762,AZD8055,AZD8186,Afatinib,Afuresertib,Alisertib,Alpelisib,Avagacestat,Axitinib,BI-2536,BIBR-1532,BMS-345541,BX795,Bicalutamide,Bleomycin (50 uM),Bortezomib,Bosutinib,CCT007093,CHIR-99021,CZC24832,Camptothecin,Cediranib,Cisplatin,Crizotinib,Cyclophosphamide,Cytarabine,Dabrafenib,Dactolisib,Daporinad,Dasatinib,Dinaciclib,Docetaxel,Doramapimod,EHT-1864,EPZ004777,EPZ5676,Elesclomol,Entinostat,Entospletinib,Epirubicin,Erlotinib,Foretinib,Fulvestrant,GDC0810,GNE-317,GSK1904529A,GSK2578215A,GSK2606414,GSK269962A,GSK2830371,GSK343,GSK591,GW441756,Gefitinib,Gemcitabine,I-BET-762,I-BRD9,IOX2,IWP-2,Ibrutinib,Ipatasertib,Irinotecan,JNK Inhibitor VIII,JQ1,KRAS (G12C) Inhibitor-12,KU-55933,LCL161,LGK974,LJI308,LY2109761,Lapatinib,Leflunomide,Lenalidomide,Lestaurtinib,Linsitinib,MG-132,MIRA-1,MK-1775,MK-2206,MK-8776,ML323,MN-64,Methotrexate,Motesanib,NU7441,NVP-ADW742,Navitoclax,Nilotinib,Niraparib,Nutlin-3a (-),OF-1,OTX015,Obatoclax Mesylate,Olaparib,Osimertinib,Oxaliplatin,P22077,PCI-34051,PD0325901,PD173074,PF-4708671,PFI-1,PFI3,PLX-4720,PRIMA-1MET,PRT062607,Paclitaxel,Palbociclib,Pevonedistat,Picolinici-acid,Pictilisib,Piperlongumine,Pyridostatin,Refametinib,Ribociclib,Rucaparib,Ruxolitinib,SB216763,SB505124,SCH772984,SGC0946,SL0101,SN-38,Sabutoclax,Sapitinib,Savolitinib,Selumetinib,Sepantronium bromide,Serdemetan,Sorafenib,TW 37,Tamoxifen,Tanespimycin,Taselisib,Telomerase Inhibitor IX,Temozolomide,Temsirolimus,Tozasertib,Trametinib,Tretinoin,UMI-77,Uprosertib,VE-822,VE821,VX-11e,Veliparib,Venotoclax,Vinblastine,Vinorelbine,Vismodegib,Vorinostat,WEHI-539,WIKI4,WZ4003,Wee1 Inhibitor,Wnt-C59,YK-4-279,ZM447439
BT-483,4.589052677154541,0.5866349935531616,4.587711334228516,,5.0513529777526855,,2.5737123489379883,2.811431884765625,,3.99552059173584,2.396721601486206,1.3916124105453491,1.1154825687408447,3.6924357414245605,2.1510939598083496,2.7222976684570312,2.5937585830688477,3.802717685699463,4.740929126739502,2.772587776184082,0.1126420795917511,4.829261779785156,,,,3.747676372528076,-4.527289390563965,3.006946325302124,,,,-1.6299540996551514,2.416532039642334,2.997089147567749,2.677075147628784,5.114654064178467,2.5580203533172607,4.8265204429626465,-0.3777402937412262,-1.5663622617721558,3.235292911529541,,-3.368994951248169,4.911500453948975,,5.106876373291016,5.538632392883301,,1.890275001525879,,0.1756359040737152,3.168499708175659,1.4725435972213745,2.8602936267852783,4.979803562164307,1.4302059412002563,4.08674955368042,4.809245586395264,,2.3544790744781494,5.4216766357421875,,4.506194114685059,,3.1582088470458984,-0.1114031970500946,,4.358070373535156,,,,3.714874505996704,2.352724313735962,,2.601027250289917,,5.211935997009277,,3.8979122638702393,5.031278610229492,,3.827972888946533,,5.308556079864502,1.1548404693603516,3.6900811195373535,-0.9335814714431763,5.556370258331299,1.2629666328430176,3.020268678665161,3.051823854446411,,,,5.510900497436523,3.3608193397521973,2.8412768840789795,0.274396151304245,3.6640753746032715,,4.969339370727539,,,,4.099396705627441,2.051281690597534,3.7939293384552,4.195343971252441,,1.7776992321014404,3.8266139030456543,3.386591911315918,,,4.776577949523926,,,-1.6043133735656738,4.066800117492676,1.4510451555252075,,1.7349565029144287,,3.435176372528076,2.470484972000122,3.8588619232177734,3.7877655029296875,,5.09733772277832,,2.873831033706665,,,-3.618591547012329,,4.4636945724487305,2.4473419189453125,3.7571520805358887,-1.5228747129440308,3.8035902976989746,2.2795331478118896,1.6339081525802612,3.872828245162964,0.5380845069885254,2.4887101650238037,1.0670908689498901,6.638813018798828,1.9841842651367188,2.5604031085968018,0.7723795175552368,,2.6130378246307373,3.250803232192993,,4.03831148147583,3.2440412044525146,5.233577251434326,1.5806357860565186,-2.122065305709839,-1.6023119688034058,4.817101955413818,1.4695920944213867,3.281917095184326,3.6928696632385254,,2.0453107357025146,,2.3634116649627686,2.5890138149261475
UACC-812,4.466965198516846,1.7173997163772583,4.509571552276611,,4.885309219360352,,2.535956621170044,2.944951057434082,,,2.5250604152679443,1.4400273561477661,1.042924404144287,3.590031623840332,2.1040916442871094,2.820535182952881,,3.7706100940704346,4.611917972564697,2.9436347484588623,0.123261958360672,4.774898529052734,,,,3.757148027420044,-4.453701972961426,3.0481653213500977,5.036752700805664,,,-1.7280538082122803,2.486835479736328,3.0485379695892334,2.8961918354034424,5.04086971282959,2.593473434448242,4.690237522125244,-0.29542770981788635,-1.1669275760650635,3.1330902576446533,,-3.3290138244628906,,3.373321533203125,5.0358076095581055,5.36106538772583,,,,0.15124455094337463,2.989185094833374,1.684583067893982,2.9446756839752197,4.913209438323975,1.459830641746521,4.085606098175049,4.779223442077637,,,5.249668121337891,,4.360830307006836,,3.01078200340271,-0.13581141829490662,,4.378015041351318,,,,3.717832565307617,2.569573163986206,,2.7801785469055176,,,,3.9772727489471436,4.983510494232178,,3.550278902053833,,5.152766704559326,1.3125245571136475,3.850599765777588,-0.7721434831619263,5.37043571472168,1.4096602201461792,3.1348986625671387,3.1614482402801514,,,,5.340993404388428,3.348848342895508,3.0253758430480957,1.5443326234817505,3.689964771270752,,4.863478660583496,,,,4.0768842697143555,2.061206817626953,3.7416462898254395,4.262953758239746,,2.938905715942383,3.8164048194885254,,4.06601619720459,,4.533685207366943,,,-1.650191307067871,4.015543460845947,1.547581434249878,,1.7137494087219238,,3.5001420974731445,3.419548511505127,3.846486806869507,3.870277166366577,,,,3.7529001235961914,2.174185276031494,,-3.425096273422241,,3.968251943588257,2.6241838932037354,4.209212779998779,-1.2902814149856567,3.7634456157684326,2.502528667449951,1.8251991271972656,3.9094183444976807,0.7672635316848755,2.3602123260498047,1.2809677124023438,6.491678714752197,1.9479857683181763,,2.039870262145996,,2.6668601036071777,,,3.9411706924438477,3.6288504600524902,5.163889408111572,2.2112855911254883,-1.8337262868881226,-1.5612672567367554,4.776669979095459,1.8398947715759277,3.404200553894043,3.673247814178467,,2.263880491256714,,2.5501742362976074,2.7131402492523193
MDA-MB-175-VII,4.77099609375,2.2656219005584717,4.91665506362915,,5.284377574920654,,2.5364747047424316,3.081697702407837,,3.808231830596924,2.4291419982910156,1.2435089349746704,0.5250643491744995,3.3676934242248535,2.0244808197021484,2.5015296936035156,2.7011361122131348,3.421586275100708,5.030520915985107,3.116535186767578,-0.16827023029327393,5.203032493591309,,,,3.358980894088745,-4.663348197937012,3.155606508255005,5.44753885269165,,,-1.9428668022155762,2.4505770206451416,2.982851982116699,2.8272955417633057,5.523918151855469,2.5894923210144043,5.078621864318848,-0.9635368585586548,-1.444178581237793,3.0329136848449707,,-2.439368486404419,5.2016754150390625,3.5045526027679443,5.534074306488037,5.901237487792969,,2.281054973602295,,-0.20397987961769104,3.0302700996398926,1.4934531450271606,3.130540370941162,5.28990364074707,1.0421993732452393,4.394698619842529,5.1389875411987305,,2.594491958618164,5.893702030181885,,4.737460136413574,3.4126052856445312,2.99625301361084,-0.8234599828720093,,4.687453746795654,,,,3.4352526664733887,2.2220985889434814,5.3868560791015625,2.7092702388763428,,5.478940010070801,,4.186803340911865,5.397570610046387,,3.3122990131378174,,5.679185390472412,1.1537162065505981,3.8435661792755127,-1.005035161972046,5.964669227600098,1.3069158792495728,2.912385940551758,3.2873785495758057,,,1.3243290185928345,5.873630523681641,3.320042371749878,2.8531978130340576,2.1017677783966064,3.7206649780273438,,5.007991313934326,,,0.8611236810684204,4.599393844604492,2.030895709991455,3.9859795570373535,4.722789287567139,,1.0548559427261353,3.870856523513794,3.6116039752960205,4.111451625823975,,4.958471775054932,,,-1.9126741886138916,3.984823703765869,1.269443154335022,,1.330841064453125,,3.569538116455078,1.6869274377822876,3.883758544921875,4.116262435913086,,5.337815284729004,,2.18524432182312,2.1230602264404297,,-4.0794830322265625,,3.7457945346832275,2.7065436840057373,3.062735080718994,-1.5952080488204956,3.8598573207855225,2.578045129776001,1.8711261749267578,3.9527361392974854,-0.06021566689014435,1.922598123550415,0.9644551277160645,6.932787895202637,1.7309809923171997,2.478395700454712,-0.476403146982193,,2.881040096282959,2.9335224628448486,,4.0958428382873535,2.746691942214966,5.633207321166992,2.5651848316192627,-1.8921403884887695,-1.8581793308258057,5.209842205047607,1.938957929611206,3.6216390132904053,3.7742817401885986,,2.191581964492798,,2.305272102355957,2.819133758544922
MDA-MB-361,4.031582355499268,1.9579640626907349,4.720445156097412,4.244852066040039,4.872786998748779,1.97019624710083,2.4908652305603027,2.813157796859741,2.1560070514678955,3.7292070388793945,2.047182321548462,0.9217075109481812,0.43315595388412476,3.4446041584014893,1.9140820503234863,2.6112618446350098,1.5674047470092773,3.599278211593628,4.799864768981934,2.656628370285034,-0.9334129095077515,4.933586120605469,3.0249016284942627,,,2.9919073581695557,-5.172177314758301,2.8935770988464355,5.246471405029297,,5.301361083984375,-2.43973445892334,2.3673760890960693,2.311121940612793,2.4801409244537354,5.257085800170898,1.6762619018554688,4.6604084968566895,-0.852249264717102,,2.8099021911621094,-2.0211527347564697,-4.179806232452393,5.037846088409424,3.4852256774902344,5.239546298980713,5.67893648147583,,2.1443943977355957,3.826967239379883,-0.4882762134075165,2.90824294090271,1.2682703733444214,2.9315168857574463,5.086557865142822,1.0306590795516968,4.181758880615234,4.973198890686035,3.784954309463501,2.251009225845337,5.435460567474365,2.780388355255127,4.45012092590332,3.2848174571990967,2.9673707485198975,-1.4444533586502075,3.3008196353912354,4.36115026473999,,2.739652633666992,4.328000545501709,3.573878526687622,1.768568515777588,5.156389236450195,2.4644699096679688,4.228175163269043,5.2217535972595215,4.883542060852051,4.058518886566162,5.1491827964782715,5.059199333190918,3.3246777057647705,5.140566825866699,5.368995666503906,0.6527674198150635,3.879481554031372,-0.9664580821990967,5.458535671234131,0.8984963893890381,2.956695556640625,2.920128583908081,4.506641864776611,4.736938953399658,1.1067696809768677,5.590755939483643,3.133969306945801,2.874455690383911,1.797001838684082,3.560225248336792,3.6278603076934814,4.523711681365967,4.047330379486084,2.684753656387329,0.7928000688552856,3.893256664276123,1.9332212209701538,3.1368634700775146,4.264936447143555,4.391661167144775,1.5704203844070435,3.780319929122925,3.494265556335449,4.059546947479248,5.4604082107543945,4.61501407623291,4.820033550262451,3.3156893253326416,-2.49176025390625,3.6620805263519287,0.5932886600494385,5.3140082359313965,1.2647998332977295,,3.388193368911743,2.167248249053955,3.7079193592071533,3.83370304107666,4.7871222496032715,5.1161298751831055,,2.5821821689605713,2.037597417831421,,-4.8348588943481445,0.20663785934448242,3.9915122985839844,2.4827797412872314,3.592546224594116,-1.7302929162979126,3.6344456672668457,2.35068678855896,,3.9060094356536865,0.033788107335567474,1.97787344455719,0.7539023160934448,6.8033623695373535,1.5304747819900513,1.6063286066055298,0.38188546895980835,,2.662836790084839,3.100559711456299,3.0174708366394043,3.690645217895508,2.999545097351074,5.3412322998046875,2.235825300216675,-2.9018778800964355,-2.556122064590454,4.944756507873535,1.7213761806488037,3.464261054992676,3.754647970199585,4.125857353210449,1.7580589056015015,4.307920455932617,1.7903575897216797,2.273367166519165
MDA-MB-453,4.467166423797607,1.1252403259277344,4.476041316986084,3.8371059894561768,4.907455921173096,2.1718320846557617,2.508402109146118,2.6395890712738037,1.9979727268218994,4.112153053283691,2.287209987640381,0.6310991048812866,0.47977083921432495,3.9046006202697754,2.083773136138916,2.7526729106903076,2.4093899726867676,3.6957778930664062,4.718968868255615,2.68894624710083,-1.5065478086471558,4.787367343902588,2.973458766937256,,,4.119884967803955,-5.15643835067749,3.136044979095459,5.153547286987305,,5.272223949432373,-1.5303618907928467,2.3056750297546387,3.161998748779297,2.658942937850952,5.131652355194092,2.5228726863861084,4.74032735824585,-1.0898187160491943,-4.348283290863037,3.063615083694458,-2.991610527038574,-4.812429428100586,4.904096603393555,3.082233190536499,5.086263179779053,5.612163066864014,,1.5698504447937012,4.118486404418945,-0.40346136689186096,3.1511003971099854,1.3457196950912476,2.71614146232605,4.9313883781433105,1.1218966245651245,3.828295946121216,4.782026290893555,3.8522937297821045,2.1227004528045654,5.429967880249023,2.6267294883728027,4.279138565063477,3.1151010990142822,3.155763864517212,0.9116119146347046,3.5334272384643555,4.0810322761535645,,2.468325138092041,4.780235290527344,3.650390386581421,2.8395326137542725,5.0432329177856445,2.533649444580078,4.195486068725586,5.1605424880981445,4.874473571777344,3.588766574859619,5.080132484436035,4.961413860321045,3.7971084117889404,5.050370693206787,5.304112434387207,0.19452404975891113,3.238316535949707,-1.1576825380325317,5.577510356903076,0.6295984983444214,3.024625301361084,3.066573143005371,4.091899871826172,4.56702995300293,0.7444000244140625,5.556946277618408,3.3710432052612305,2.8873655796051025,0.7516512870788574,3.8267440795898438,4.176324367523193,4.964694499969482,3.4913129806518555,2.871042251586914,0.6808677911758423,4.032886028289795,1.9663517475128174,3.712139368057251,3.95638108253479,4.116199970245361,3.048515796661377,3.748422384262085,3.197242498397827,3.736964225769043,5.408463001251221,4.729811191558838,4.729640960693359,3.519340753555298,-3.2154958248138428,4.133547306060791,0.9150279760360718,5.280494689941406,1.4207444190979004,,3.1902897357940674,3.5519962310791016,3.7779247760772705,3.57590389251709,4.6424102783203125,5.106271266937256,,3.9118330478668213,1.8502453565597534,,-0.06519186496734619,-0.41099312901496887,4.698126792907715,2.340696096420288,4.385953903198242,-3.559760570526123,3.802962064743042,2.1589951515197754,1.3045146465301514,3.5344579219818115,0.3118533492088318,2.5396132469177246,0.6907682418823242,6.739681720733643,1.3780248165130615,2.1002931594848633,2.2623097896575928,,2.499645233154297,3.3587377071380615,3.2642405033111572,4.087706089019775,3.890101671218872,5.208293437957764,1.7512608766555786,-3.917938709259033,-3.3084421157836914,4.7467241287231445,1.239986538887024,3.0367345809936523,3.647167921066284,4.041664123535156,1.8286802768707275,3.8774116039276123,2.1914472579956055,2.445408821105957
HCC2218,4.502079010009766,1.9973541498184204,4.660109043121338,,5.009637832641602,2.1103546619415283,2.3811891078948975,2.784717321395874,2.1277265548706055,3.8087494373321533,2.2088701725006104,0.8345017433166504,0.39373236894607544,3.303938865661621,1.7336652278900146,2.29474139213562,2.082918643951416,3.144680976867676,4.805635452270508,2.8087215423583984,-1.3825167417526245,4.955226421356201,2.9555540084838867,2.675975799560547,4.751669406890869,,-5.077881336212158,2.96561861038208,5.231746196746826,5.177061080932617,5.304995059967041,-1.938462734222412,2.2830560207366943,2.9932053089141846,2.6148524284362793,5.268536567687988,,4.8759589195251465,-1.1258182525634766,-3.053492546081543,2.767426013946533,-2.6070590019226074,-4.550465106964111,5.005916118621826,3.3423011302948,5.2249579429626465,5.57935905456543,-1.2399494647979736,1.9966968297958374,3.872734308242798,-0.34798842668533325,2.7758495807647705,1.3032480478286743,2.9165499210357666,5.073042869567871,,4.095388889312744,4.919784069061279,3.8381824493408203,2.1620423793792725,,2.7564234733581543,4.459582805633545,3.221919298171997,2.817171096801758,-0.14844995737075806,3.333286762237549,4.343536376953125,2.2904841899871826,2.681210994720459,4.098452091217041,3.1886754035949707,2.5521862506866455,5.1534104347229,2.4107580184936523,4.480256080627441,5.230990409851074,4.928241729736328,3.947187900543213,,5.079267501831055,3.0453598499298096,5.1994171142578125,5.400354862213135,0.677675724029541,3.594627618789673,-1.041042685508728,5.672435283660889,0.7785444259643555,2.5790653228759766,3.1030640602111816,4.392599105834961,4.7137837409973145,1.0912383794784546,5.603313446044922,3.1378262042999268,2.7671682834625244,1.8117473125457764,3.6836678981781006,4.362059593200684,4.980432033538818,3.8886749744415283,2.636461019515991,,4.302215576171875,1.725538730621338,3.744483470916748,4.31618595123291,4.4871344566345215,2.8715527057647705,3.7602784633636475,3.397416591644287,3.94659161567688,5.440939903259277,4.818595886230469,4.921995162963867,3.293577194213867,-3.0176687240600586,3.907116174697876,0.8806588649749756,,1.04899001121521,2.213712453842163,3.3335442543029785,3.1068577766418457,3.7772316932678223,3.902218818664551,4.891828536987305,5.137087821960449,3.2794294357299805,3.474308967590332,1.967198133468628,4.81806755065918,-2.947113513946533,0.01772436499595642,3.6411492824554443,2.4924943447113037,4.231323719024658,-2.5855443477630615,3.7801096439361572,2.3876426219940186,,3.7550973892211914,0.14782239496707916,1.586804986000061,0.8415108919143677,6.710938453674316,1.436859369277954,2.078293800354004,1.9132286310195923,5.054944038391113,,2.713286876678467,3.164257287979126,4.016856670379639,3.467973470687866,5.378139495849609,2.3353500366210938,,-3.058443784713745,4.962874889373779,1.5825259685516357,3.359027862548828,3.683767080307007,4.187830924987793,1.9231302738189697,4.188568592071533,2.0406177043914795,2.390253782272339
HCC1419,4.420914173126221,2.547337293624878,4.971148490905762,4.371970176696777,5.242239475250244,2.0069944858551025,2.400726079940796,2.841005802154541,2.0941481590270996,3.5374279022216797,2.135303258895874,0.7444748878479004,0.052504777908325195,2.9444971084594727,,1.8045734167099,1.956429362297058,2.512293577194214,5.061020374298096,2.819790840148926,-1.6841009855270386,5.395969390869141,2.7904906272888184,,,3.3874354362487793,-5.292261123657227,2.9749197959899902,5.6592583656311035,,5.6550397872924805,-1.7806339263916016,2.3029115200042725,2.9655301570892334,2.403963327407837,5.706280708312988,2.42846941947937,5.1673054695129395,-1.3651371002197266,,2.860353708267212,-2.4930942058563232,-4.672235012054443,5.388266086578369,3.5581681728363037,5.644033432006836,6.033668518066406,,1.9011037349700928,3.779641628265381,-0.308952271938324,2.7883083820343018,1.1593581438064575,3.0439515113830566,5.399381637573242,0.6397662162780762,4.3277106285095215,5.243985176086426,3.8382840156555176,2.1440484523773193,5.899820327758789,2.819437026977539,4.655769348144531,,2.832474946975708,-0.5161223411560059,2.99928879737854,4.330491065979004,,2.7502546310424805,,2.538926362991333,2.5295305252075195,,2.1183524131774902,4.621096134185791,5.474354267120361,5.231365203857422,4.192338943481445,5.4601216316223145,5.395173072814941,2.8251307010650635,5.435232639312744,5.759162902832031,0.6658408641815186,3.529747486114502,-1.099759578704834,6.001284122467041,0.6647064685821533,2.0709903240203857,3.0526957511901855,4.645809173583984,5.018733978271484,,5.961359024047852,2.9176785945892334,2.4879043102264404,2.4337871074676514,3.5971181392669678,4.575347423553467,5.092728137969971,4.208349227905273,2.3330047130584717,0.6665306091308594,4.618208408355713,1.753395438194275,3.5029261112213135,4.49982213973999,4.664738655090332,2.384208917617798,3.7133703231811523,3.5330734252929688,3.9266083240509033,5.8822021484375,5.121168613433838,4.777286529541016,2.993114709854126,-2.866497039794922,3.5797150135040283,0.6895215511322021,5.757462024688721,0.644556999206543,,3.328928232192993,2.7698535919189453,3.654911756515503,4.044469833374023,5.147490501403809,5.448702335357666,,3.1248204708099365,2.0878448486328125,,-3.49076509475708,0.02566322684288025,3.5312108993530273,2.557497262954712,4.014002799987793,-2.854282855987549,3.7662007808685303,2.437592029571533,,3.79547119140625,-0.33637750148773193,0.9168431758880615,0.7519989013671875,7.294315338134766,1.1010340452194214,1.6394850015640259,1.4667054414749146,,2.889103412628174,2.0697710514068604,3.0265464782714844,3.837498188018799,3.1520915031433105,5.7194132804870605,2.7028183937072754,-3.305854082107544,-2.9252946376800537,5.265288829803467,1.7262139320373535,3.529540538787842,3.8350741863250732,4.230758190155029,1.799580454826355,4.3695068359375,1.8711023330688477,2.3338708877563477
HCC1500,4.413087844848633,0.40571027994155884,4.36353874206543,3.939852237701416,,2.4537479877471924,2.604811906814575,2.67578125,2.041779041290283,,2.4346351623535156,1.5071338415145874,1.3602710962295532,3.7914862632751465,2.301748275756836,2.86350154876709,2.9591939449310303,3.9201223850250244,4.493744373321533,2.6097798347473145,0.29820719361305237,,3.0021119117736816,,,4.027523517608643,-4.432689666748047,2.94803786277771,4.920077323913574,,4.990755558013916,-1.3045731782913208,2.363042116165161,3.0915896892547607,2.5954294204711914,4.872698783874512,2.9137332439422607,4.42758321762085,-0.2909621596336365,,3.283541202545166,-1.8584020137786865,-3.6919615268707275,4.69041109085083,3.150036334991455,4.8561296463012695,5.189511775970459,,1.636712908744812,3.9453580379486084,0.29290953278541565,3.2520620822906494,,2.7052996158599854,4.75026798248291,1.7735693454742432,3.948115110397339,4.610533714294434,3.7483386993408203,2.3172574043273926,5.091566562652588,2.586205005645752,4.275508403778076,3.0557641983032227,3.254164457321167,1.1879122257232666,3.3037774562835693,4.052348613739014,,2.461960554122925,4.736584663391113,3.7790331840515137,2.6304075717926025,4.812582015991211,2.542844295501709,4.165884494781494,4.936638832092285,4.6779465675354,3.7304201126098633,4.791459083557129,4.73763370513916,3.959800958633423,4.817983150482178,5.012679576873779,1.0649532079696655,3.525481939315796,-0.8894526958465576,5.142395973205566,1.3846021890640259,3.069230794906616,,4.092924118041992,4.456335544586182,1.445554256439209,5.164648532867432,3.3251984119415283,2.767204761505127,0.05469910055398941,3.427212715148926,3.905163288116455,4.679450035095215,3.6409645080566406,2.716744899749756,1.2881394624710083,3.892279624938965,2.145963668823242,3.634848117828369,3.9575233459472656,4.092504024505615,2.0710954666137695,3.692274808883667,3.209277391433716,3.854886531829834,5.108123779296875,4.475523471832275,4.570700168609619,3.356088876724243,-1.8274003267288208,3.872838258743286,1.812588095664978,5.036774158477783,2.1630380153656006,,,2.832475423812866,3.6956429481506348,3.575944185256958,4.385076999664307,4.8929009437561035,,3.120511770248413,1.9481704235076904,,-1.3993662595748901,0.37882500886917114,4.616244792938232,2.343777656555176,3.9769246578216553,-1.6653673648834229,3.657123327255249,2.106788396835327,,3.7626357078552246,0.9553606510162354,2.931074619293213,1.2198808193206787,6.29731559753418,2.1388227939605713,2.624847173690796,1.136406421661377,,2.490755558013916,3.387810468673706,3.1006019115448,3.882997989654541,3.4002699851989746,4.975534915924072,1.3917064666748047,-2.4145572185516357,-1.7993732690811157,4.552058219909668,1.2675038576126099,3.0529584884643555,3.579651117324829,4.076287746429443,2.021427869796753,3.960273265838623,2.548388957977295,2.5515379905700684
Hs 578T,4.715987205505371,2.62480092048645,4.787939548492432,4.586871147155762,4.801682949066162,2.1613035202026367,2.499927043914795,3.161283493041992,2.1203501224517822,3.633617877960205,2.2384138107299805,0.5896430015563965,0.12063759565353394,2.6929471492767334,1.883846402168274,2.4998984336853027,2.27189040184021,3.577735185623169,4.856997013092041,3.282662868499756,-0.3896961510181427,5.076293468475342,3.4643709659576416,,,3.5899641513824463,-4.771369934082031,2.3732333183288574,,,5.202953815460205,-1.571684718132019,2.232799530029297,3.628602981567383,2.8261427879333496,5.284327507019043,2.5848419666290283,4.656287670135498,-1.481857180595398,-3.093001365661621,-0.38854262232780457,-2.7946460247039795,-4.451425075531006,5.102839469909668,3.7965734004974365,5.2316412925720215,5.5454864501953125,,2.4924540519714355,3.5110585689544678,-0.44300249218940735,2.829831123352051,1.1744694709777832,3.12310528755188,5.094900608062744,0.549277663230896,4.509283542633057,5.045754909515381,3.885847330093384,2.785855293273926,5.458000659942627,2.9111506938934326,4.544571876525879,3.435710906982422,3.1754508018493652,0.3249618113040924,3.2076215744018555,4.551144123077393,,2.8625078201293945,4.30125093460083,3.5288820266723633,3.352160692214966,5.154077053070068,2.2480270862579346,4.754175662994385,5.118135929107666,4.904296875,4.486042022705078,5.1302008628845215,5.091099739074707,3.4457952976226807,5.0835418701171875,5.319729804992676,0.818031907081604,4.211416721343994,-1.1062246561050415,5.488905906677246,0.786443829536438,2.812309741973877,3.282151460647583,4.757672309875488,4.798590183258057,0.7044438123703003,5.498927116394043,3.164806604385376,3.0236871242523193,2.5830180644989014,3.46079158782959,4.582324504852295,4.749380111694336,4.387495517730713,2.309178590774536,0.6385773420333862,4.57489013671875,1.879507064819336,4.453053951263428,4.713685035705566,4.699127674102783,2.280111312866211,3.8586618900299072,3.718982458114624,4.095063209533691,5.345619201660156,4.483855724334717,4.779191970825195,3.1381542682647705,-2.7135672569274902,3.8391401767730713,1.50873601436615,5.287405967712402,0.8725627660751343,,3.7878525257110596,2.9032669067382812,3.913393974304199,4.281484127044678,4.974849224090576,5.080387115478516,,3.371155261993408,2.1910951137542725,,-0.771407961845398,0.25628238916397095,3.7163214683532715,2.6891427040100098,4.059695720672607,-4.496376037597656,3.974708080291748,2.6378772258758545,1.7360912561416626,4.099188327789307,0.0005745887756347656,1.8391751050949097,0.9801565408706665,6.522607803344727,1.0359251499176025,3.0879006385803223,1.2931567430496216,,3.0026347637176514,3.035250663757324,3.353404998779297,4.183175086975098,3.2085280418395996,5.2941765785217285,2.889188289642334,-3.2688698768615723,-2.6016416549682617,5.042744159698486,1.899936556816101,3.75627064704895,3.6113150119781494,4.146945476531982,2.234151601791382,4.57932710647583,2.528878927230835,2.8059022426605225
EFM-19,4.495540142059326,0.4871246814727783,4.555316925048828,4.177311897277832,4.8769378662109375,2.211322069168091,2.4237852096557617,2.8347527980804443,2.1954174041748047,3.962312936782837,2.395350694656372,0.8679726123809814,0.8890398740768433,3.4666759967803955,1.7532885074615479,2.719785451889038,1.8613296747207642,3.6561474800109863,4.7002739906311035,2.8311855792999268,-0.43996766209602356,4.79168701171875,3.3137941360473633,,,3.6690282821655273,-4.342090606689453,2.7534573078155518,5.0236287117004395,,5.149835586547852,-1.6597493886947632,2.3425910472869873,3.2108113765716553,2.879051685333252,5.037792682647705,2.3917171955108643,4.757574558258057,-0.6739499568939209,-2.1971800327301025,2.304609775543213,-1.8680932521820068,-3.4039571285247803,4.888046741485596,3.279411554336548,5.0187668800354,5.388683319091797,,2.219464063644409,3.866434335708618,-0.17641550302505493,2.76735782623291,1.2901719808578491,2.9396514892578125,4.934023857116699,1.1126291751861572,4.110913276672363,4.7855634689331055,3.819706439971924,2.2992238998413086,5.275614261627197,2.7829349040985107,4.448080062866211,3.2612249851226807,2.9023218154907227,-0.016104847192764282,3.5672214031219482,4.361702919006348,,2.7106547355651855,4.005407810211182,3.602351188659668,2.6317522525787354,4.949533939361572,2.5523033142089844,4.442749500274658,5.050479412078857,4.770593643188477,3.9867894649505615,5.057227611541748,4.903253078460693,3.4847571849823,5.006899356842041,5.175530910491943,0.821718692779541,3.7414257526397705,-0.9373488426208496,5.376247882843018,0.8526096343994141,2.940380096435547,3.17974853515625,4.365825176239014,4.571831703186035,1.078499436378479,5.334971904754639,3.3289785385131836,3.1722946166992188,0.3814399540424347,3.6978437900543213,4.163544178009033,4.776968002319336,3.8560593128204346,2.828941822052002,0.9859334230422974,4.119348526000977,1.6529505252838135,4.031362056732178,4.26522159576416,4.43684720993042,3.5462543964385986,3.786245346069336,3.34541916847229,3.9820611476898193,5.257543087005615,4.691425800323486,4.889626979827881,3.512463092803955,-1.718924641609192,4.113659858703613,1.439210295677185,5.1455841064453125,1.294047236442566,,3.487144708633423,3.984959602355957,3.862147331237793,3.8324131965637207,4.739761829376221,4.968588829040527,,4.16550350189209,2.0577707290649414,,-2.7928450107574463,0.19571861624717712,3.5160574913024902,2.5648152828216553,4.5159220695495605,-1.5904556512832642,3.852151870727539,2.4382922649383545,1.628488302230835,3.8359601497650146,0.7865558862686157,2.0218026638031006,1.073160171508789,6.487683296203613,1.5008355379104614,2.6315841674804688,2.6501054763793945,,2.791733741760254,3.2462289333343506,3.357145071029663,4.088469505310059,3.9231669902801514,5.155228137969971,1.5857758522033691,-1.9429080486297607,-1.7197216749191284,4.822361469268799,1.6396090984344482,3.082017660140991,3.538438558578491,4.17466402053833,2.1926536560058594,4.199737548828125,2.4620633125305176,2.4926095008850098
