ACH-000304,-3.478388,,,,,,,,,,,,,,-2.994419,2.040231,1.625379,2.220697,0.42465,-0.317708,-1.744982,1.805362,1.131071,3.868672,5.245509,4.579477,5.624845,3.081701,6.358014,2.874554,5.621043,2.132736,5.188627,5.555588,4.059464,2.604363,2.725429,5.284718,1.540767,5.592792,5.710762,6.747978,1.283385,3.711587,1.729912,0.869669,2.072966,2.539509,2.752311,3.188439,-0.302118,-0.527411,-1.154631,0.814942,4.470095,3.349504,4.307168,0.576851,4.269191,-4.434528,-1.524753,6.339663,4.392213,2.686344,2.124071,5.863487,4.384343,3.75993,4.72051,5.037303,2.854818,2.025912,4.202335,3.774502,5.266244,5.514525,5.456591,3.638173,-1.821286,6.073866,6.307837,5.215395,5.202107,8.136093,4.668978,5.746332,6.941486,4.054297,6.351316,3.948461,5.786245,6.113985,3.768204,-0.98654,0.533536,3.439481,1.657398,4.924697,4.217865,4.673707,3.151189,-1.698931,-2.369972,2.952025,-2.387264,-3.524844,4.03662,4.188747,6.408181,3.211653,2.386946,5.121249,2.744191,2.730216,3.417308,4.311748,5.064913,5.665052,6.302194,3.554435,4.859961,4.648416,2.55321,1.537451,-0.3486,-2.18069,0.673061,3.963587,-1.272038,2.363998,3.060582,4.228315,6.323526,6.191871,5.146497,6.191744,5.014779,6.435695,5.81783,5.932403,3.988224,2.352429,3.15051,6.143016,6.199286,5.474284,6.44552,5.473321,7.631727,5.50587,6.791805,5.996096,6.333818,6.393785,4.188768,6.176418,5.416969,3.743118,6.225008,2.731422,5.023433,4.52859,7.071428,2.58785,6.641597,4.963024,2.897932,2.690444,-1.299241
ACH-000985,-3.039903,,2.9583,,,,,,,,,,,,-1.296002,0.322381,-0.659049,1.260844,-0.024742,-2.017109,-3.515369,2.107426,2.112488,4.32318,5.077457,4.493318,6.206194,3.112251,6.688576,1.619794,4.735053,2.390652,4.85573,5.734173,4.067891,1.523625,1.851758,6.16681,2.947614,3.431197,5.214713,5.180194,5.308521,5.378917,2.110037,1.74112,1.027203,3.886354,0.881086,1.885701,3.493036,-0.96611,-2.303294,0.303442,4.186807,4.906036,4.361054,0.338357,7.808892,-4.057602,-1.005338,5.709801,5.280113,3.788178,2.752904,6.488222,2.422053,4.738998,4.764816,1.978291,2.750187,2.072182,4.167086,3.237987,3.462253,5.679841,4.530831,2.983465,-3.242542,2.713722,4.44963,6.212694,4.732354,6.160286,4.623164,5.392397,5.090743,3.887764,6.217629,3.849877,6.142298,6.005621,3.710905,-1.45134,0.401705,2.063723,0.397766,3.921843,3.92628,4.025664,0.627352,-3.786762,-2.38438,4.084172,-2.213164,-1.995289,0.140629,1.495973,3.799274,0.503155,-1.063827,0.420501,-0.295124,6.995259,5.37152,3.42307,4.200666,3.652628,2.738368,0.26778,5.048298,6.465873,5.067057,1.350253,-0.05403,3.504799,0.371995,4.080797,-0.268273,2.870866,0.890685,1.304589,2.426259,6.061584,6.19992,6.218784,5.921256,6.167782,5.62533,5.966303,6.188179,4.521408,5.069641,5.812945,5.389456,6.028929,6.205566,6.217223,6.891758,5.836271,6.58913,6.656961,4.974272,6.175201,4.077468,5.706389,6.219174,5.302783,4.994635,5.268278,2.950074,0.386213,3.729703,2.612232,4.684636,4.557609,-2.219383,,
ACH-000579,-6.093093,,,,,,,,,,,,,,1.625391,1.725696,-0.296045,-0.467714,-1.427572,-2.754053,-3.414336,1.772871,-0.036295,4.269081,3.136275,4.261719,6.05885,3.471249,5.859091,2.889576,6.051722,2.59673,4.363495,6.254562,3.839939,3.189721,5.438008,6.454962,2.375254,5.830837,4.536638,4.770298,4.950406,5.878328,3.731392,2.053683,5.143772,3.490013,3.031956,5.656783,3.51188,1.482134,-0.157139,2.336516,3.829428,3.872604,4.432408,0.951171,6.109147,-4.315751,-1.137674,6.087459,6.193425,3.274481,3.284514,5.452659,2.311513,7.113345,4.804452,4.883057,5.477778,5.43446,6.12764,4.507826,5.130348,4.969861,5.227182,5.981635,-1.425116,5.488761,5.284433,6.116814,4.84487,5.210329,5.613905,4.914285,4.947481,4.050098,6.15449,3.916853,6.310701,6.35114,4.42388,1.144168,1.243181,2.700668,1.403776,3.727672,3.526007,4.188923,3.668281,-1.531425,-0.450472,4.827061,1.188172,-2.687881,2.127204,5.29089,5.999388,6.132681,3.597606,6.422451,4.206032,4.690849,5.247001,3.664101,4.457349,7.33804,5.984842,3.120884,6.32491,4.78417,4.559046,3.325304,-0.413646,4.226793,2.901238,4.688852,0.167252,2.432847,1.667183,2.969692,4.803069,4.769265,6.023957,5.314803,4.882984,6.478805,5.722117,5.615315,6.480317,5.512156,4.383605,6.171688,5.637442,6.493608,6.492141,6.485565,7.812714,6.481634,6.287446,6.22799,5.282972,6.09182,3.056421,5.957542,6.009611,5.511309,6.480946,2.443683,4.236666,2.184553,4.979338,2.555855,4.537877,3.8173,-1.907237,,
ACH-000572,-2.982553,,,,,,,,,,,,,,0.569644,1.118322,-0.419381,0.016069,-0.520542,-2.523139,-3.768964,1.145635,-0.65037,3.056641,2.590696,3.234647,5.61247,2.314433,5.737313,2.02173,2.020223,1.914925,2.618816,3.844308,1.572522,2.533179,1.417238,4.665177,1.876124,3.988795,2.632688,2.876886,2.734789,5.114663,2.86193,1.868398,3.331272,2.705474,2.529102,4.251486,1.639526,0.82884,-1.119922,1.00002,2.991979,3.996209,3.107624,-1.666811,3.669088,-6.089272,-2.403417,5.45178,5.581003,2.121183,2.452836,5.606117,3.113369,5.269223,3.525563,2.094145,2.211613,0.960543,3.221024,2.095573,4.554022,3.320624,6.114843,2.786924,-3.075572,4.063504,3.158867,3.754239,2.117499,5.021171,3.597315,2.842911,3.008321,2.343422,4.84823,2.73195,4.566191,4.735484,3.429392,-0.019431,0.590004,1.96218,0.951272,1.708379,3.420647,3.765215,0.174954,-3.456952,-1.627489,3.849082,-2.188104,-3.944354,0.381645,3.830508,3.687237,2.290761,1.674107,1.876555,1.588373,4.429929,2.06644,2.855746,4.20727,6.549653,4.392015,1.041094,4.368044,3.985348,3.354675,1.238378,-1.232384,3.152629,0.634662,3.049934,-1.656052,0.04354,0.58982,1.702636,4.158042,3.798874,3.770661,4.396049,4.755336,4.258881,5.595326,5.156187,4.004836,3.881638,3.255491,5.308451,4.675408,5.435152,5.626722,5.626856,6.335086,5.341504,5.296804,5.116149,4.053705,5.450464,3.562893,5.626856,4.692236,5.359026,4.141227,2.054465,1.837312,2.009968,4.113774,2.130857,2.871939,2.181286,-3.034412,,
ACH-000322,-3.232457,,,,,,,,,,,,,,-0.963296,-0.24591,-1.856239,-0.133315,-1.51788,-3.155829,-5.055839,0.0646,-3.075333,3.429241,2.556608,3.079782,4.652546,3.079961,4.456273,1.461052,1.91192,1.628045,3.471942,3.688341,3.130636,2.949303,3.563587,4.447136,2.111439,3.739729,4.628383,5.110269,3.961813,4.403635,2.082535,1.017284,1.07198,2.892958,2.113814,3.544574,1.300939,-0.139381,-1.208621,1.366994,2.17665,4.307936,2.437087,-1.32589,2.027434,-5.302676,-1.499351,5.140274,4.482694,2.183235,2.265911,4.764375,2.687117,3.975081,4.530594,1.710863,2.58735,2.735047,4.402715,2.351317,0.93392,4.836661,4.026804,1.942891,-3.491678,1.58889,4.286268,5.334612,2.957085,4.56219,4.708856,2.601685,3.663887,3.085051,5.287507,2.465537,4.504895,5.304109,2.380692,-1.66743,-0.275866,1.868039,0.157444,2.339812,2.854763,3.060017,-0.290726,-4.045466,-3.057748,3.108382,-4.647506,-4.511505,-0.480426,3.694462,1.752366,1.95945,1.113989,1.901159,1.226775,2.251035,4.851895,2.928205,4.069435,5.486499,4.123067,1.596658,3.910992,4.532441,3.448744,3.698511,-0.91792,-3.123026,2.417328,2.751869,-1.967934,1.189615,1.580954,1.286493,4.352617,5.207467,3.716024,5.029037,4.955314,5.361604,4.029985,4.043332,5.498383,3.79066,3.713127,5.494202,5.16341,5.19723,5.498383,5.498383,6.74863,5.079823,5.690013,5.262878,4.397687,5.31578,3.196698,4.90641,5.262141,5.262994,3.773644,1.849194,2.581091,1.864875,4.598703,2.061873,2.984581,3.538048,-2.150681,,
ACH-000258,-3.01909,3.983511,,2.805962,-0.047089,,2.281692,,,,,,,,-2.414236,-1.661187,-4.031391,-2.515673,-3.314128,-5.658343,-7.425647,-0.924845,-5.139568,2.168184,1.890835,1.980587,3.951724,0.552419,3.486309,1.660815,1.078824,1.57821,2.625793,,0.163965,-3.611975,-1.125184,4.055518,2.600436,3.69537,0.464247,2.76675,3.577474,3.845277,3.466323,2.137846,2.423129,2.402137,2.624173,3.202611,0.962146,-0.676289,-1.864883,0.568777,0.348358,1.195438,1.464443,-0.962611,0.531476,-6.086278,-2.948287,3.015906,3.062113,0.67861,1.357432,4.384235,1.570403,5.525127,4.356514,0.119966,2.955435,2.119197,2.321662,1.551,2.125773,4.071499,2.279513,0.163737,-3.671014,2.352663,1.772286,3.223911,3.515997,4.396686,2.162926,3.051525,3.527479,2.018517,4.248618,1.845868,3.393826,4.426793,2.452337,-2.312451,-1.2097,0.988963,0.13803,1.722333,1.242049,1.081764,-2.828049,-3.728667,-3.051282,0.664876,-2.502947,-5.664158,-2.398373,2.616954,1.884903,0.639322,-0.894693,0.423081,-0.077663,0.706924,1.769889,3.747994,3.257842,2.266473,1.767806,-3.955006,1.646796,2.093593,1.541165,-1.608919,-3.76188,-6.595832,-3.382788,0.3914,-4.328214,-1.101907,-0.044685,0.918608,2.516456,3.016659,3.533817,3.742732,2.841189,4.802841,4.320031,4.330054,3.339141,2.190824,1.425232,3.216673,2.979518,3.227117,4.404975,3.157718,5.658927,4.676635,4.144614,4.09797,3.619711,4.179315,1.851929,4.124564,4.182319,3.413317,3.57609,1.580425,2.659481,1.225465,1.9582,1.562467,3.312538,0.433115,,,
ACH-000650,-0.431145,,,,,,,,,,,,,,0.408388,0.370855,-0.765235,-0.803811,-2.702946,-4.473636,-5.641128,-0.32442,-3.210294,3.002321,3.285253,2.633832,5.388113,2.788057,5.724749,2.474027,4.901485,4.02612,4.81614,4.019368,2.796613,3.911873,2.88655,5.446843,1.849487,3.160357,4.05561,3.697103,3.023323,4.853898,1.699496,0.37225,2.263206,3.06182,2.105466,5.01831,1.482418,-1.173514,-1.966677,,3.195664,4.157119,2.0558,-0.13667,4.727347,-4.958244,-1.497266,4.464351,4.30933,2.675326,2.31948,5.411532,3.651064,3.10169,3.336892,2.383196,2.981239,1.937273,4.697,2.14515,4.13672,5.330201,3.26221,3.627037,-3.619317,2.916122,4.340731,4.691106,3.964271,4.525724,3.489079,3.5244,4.388041,3.0435,5.183956,3.113259,4.285021,5.427899,4.080465,-0.547962,0.663937,2.530059,1.105632,3.988552,4.10774,3.764026,-0.77713,-4.65023,-0.709286,1.475172,-4.019204,-3.978712,-1.507713,1.471028,3.091386,1.571098,-0.660904,2.502051,0.181815,5.5978,4.324205,3.822043,4.026803,5.153902,4.008013,1.147421,4.918452,4.874029,3.108741,0.450098,-0.305474,3.328255,-2.637032,2.438511,-3.061858,2.476521,1.420021,2.960044,5.216389,3.81725,4.326113,4.092156,5.062386,4.461312,5.415476,4.873677,4.486476,3.682169,4.235263,4.394988,5.288629,5.244217,5.440387,5.447699,6.588226,5.485731,5.773842,5.018773,5.104047,5.130312,3.19248,5.442639,5.326948,4.55358,5.201445,2.140706,3.661747,2.093022,4.37454,2.339499,4.081481,3.893774,2.030569,1.735135,-3.309125
ACH-000580,-2.665186,4.765004,5.032589,3.97096,2.350834,3.513734,3.18494,0.559857,3.705308,5.906769,5.047729,4.502522,3.891033,7.269656,-2.965876,1.30248,-1.321184,-1.097271,-2.015841,-4.298846,-5.283689,0.035633,-3.358189,3.222445,5.002212,3.969865,6.025751,2.414859,5.916005,3.609277,5.469207,2.536863,4.552124,4.612205,2.320788,2.742455,2.49801,5.82117,2.481591,5.650627,4.287868,5.570781,3.969531,5.23155,3.576739,2.218829,3.102529,3.9577,3.080416,4.014265,2.480103,0.695812,-0.407641,1.887552,3.363232,3.818937,5.090598,0.264837,4.348946,-4.759165,-1.061898,5.834486,5.489567,4.012287,2.668319,6.516649,3.709558,6.120244,5.768477,5.032398,4.529648,4.01391,4.346034,3.245468,3.409118,5.09535,5.091649,2.291933,-2.224389,2.902007,5.423073,6.327135,5.520427,5.925588,5.761968,5.109283,5.688191,4.035322,6.347122,4.0649,6.087103,6.941341,4.761133,-0.262571,0.468401,3.661368,0.749533,4.232668,3.773521,3.811511,-0.215771,-1.761858,-2.176793,3.616788,-1.910791,-2.830046,-0.294422,2.309722,3.797516,1.845095,0.228176,2.620935,1.855088,4.668599,4.162478,4.632183,5.627416,6.577168,5.394691,3.212924,5.570116,4.990253,2.185474,-1.495931,-0.648374,-4.896661,-2.699203,1.858572,-2.968371,4.228059,3.375319,3.348946,6.43032,5.89721,5.069469,4.831944,4.899992,5.113455,6.178735,5.1088,7.542864,5.330099,4.299888,5.15405,6.372298,6.925114,7.270983,7.13349,6.541094,6.6075,6.219263,5.390405,4.525489,5.710546,3.98899,5.902875,5.49256,5.794232,5.952261,3.664741,5.215579,3.411075,5.142668,4.209296,5.861738,5.769704,2.864522,0.800255,0.952889
ACH-000805,-5.905125,,,,,,,,,,,,,,-0.553808,0.404383,-1.687367,-1.203951,-2.429424,-3.82933,-5.817345,0.167805,-2.200948,2.61603,4.555363,3.800832,6.049649,3.258953,6.187782,2.71685,6.856534,2.005069,5.442632,4.67832,3.404707,2.777911,3.791895,5.20821,2.271701,5.146373,5.210056,5.230787,4.239661,4.912206,3.676813,2.379719,3.427696,5.505016,2.909138,4.305233,2.61022,-0.195977,-0.907778,3.05416,2.074933,5.112057,3.774053,1.645649,3.195366,-5.348807,-1.804583,4.410139,5.104632,3.048364,3.084468,6.122502,4.530323,6.813049,4.011207,3.531203,3.339808,2.217867,5.100453,2.969045,4.699546,4.681341,5.100363,4.854533,-2.74368,3.806964,6.157751,5.900296,4.685199,6.243792,4.467237,5.654136,5.619143,3.705494,6.059497,3.282071,4.383524,5.555966,3.424906,-1.323464,-0.088755,3.527079,1.379532,4.497724,4.722918,3.835657,1.327726,-1.36366,-1.423238,4.754979,-0.92437,-3.590455,-1.193963,2.751051,4.183136,1.72178,-0.951865,2.184663,2.280314,4.181942,2.93871,4.956474,4.399335,4.898257,4.820499,-0.797805,5.144632,4.795756,3.041196,1.910148,-1.799359,-2.863906,-3.642794,3.023572,-2.434225,3.218875,2.448632,2.820555,5.974669,4.443459,4.661641,5.65803,5.284889,4.74809,6.160955,5.575428,6.130541,4.269314,3.190487,5.628367,5.380147,5.88684,6.11302,6.14038,6.952687,6.117455,6.546811,5.542578,5.909166,5.561792,3.991266,4.970897,6.165659,5.413319,5.845695,2.778478,6.008041,1.956592,4.316406,2.316547,3.851633,4.244269,0.148797,1.442289,-3.944332
ACH-000441,-4.115614,,,,,,,,,,,,,,-1.165963,-0.648502,-1.765225,-1.166175,-2.724716,-4.307948,-5.998971,0.216637,-3.143505,3.619863,4.484682,3.782301,6.018483,3.709528,5.930364,2.574381,4.523746,2.006596,4.57321,4.373066,3.1685,4.165319,4.235395,5.985783,2.038103,5.511943,3.788037,5.2522,5.639022,5.364119,4.175784,2.633821,3.874102,5.278473,4.104866,4.339669,0.327679,-0.767516,-2.198604,0.406585,2.689809,4.817147,2.595178,0.555403,5.325561,-5.693438,-2.15657,4.722319,4.761478,2.843522,2.613932,5.768408,4.284723,3.425672,3.466299,1.051527,2.397147,1.652852,5.505283,2.588042,5.183444,4.621513,5.298625,4.464922,-2.533423,3.750088,6.031741,5.804783,4.060459,5.525376,4.925594,4.49948,4.726889,3.214794,5.980512,2.648519,5.090073,5.270394,3.333299,1.360811,0.652385,2.43399,1.664923,4.038845,4.447434,4.360864,0.236846,-2.882548,-2.735946,3.623002,-2.779411,-3.72725,-1.722939,3.673745,4.004934,4.458253,1.203487,1.946174,1.085271,3.546549,2.631651,2.789805,2.300115,4.700389,3.447447,0.668103,5.08171,5.078442,2.999782,2.172173,-0.827587,-3.413781,-1.324479,3.427001,-1.980368,2.448632,1.58627,2.43529,6.018583,2.846147,4.099448,5.627935,5.057563,5.805021,4.397243,5.636181,5.856385,3.723123,2.727042,5.463407,5.336966,4.973787,6.018583,6.008814,6.709197,5.721678,6.442874,5.458767,5.073051,6.006611,3.039873,5.501819,5.089474,3.984616,3.960341,1.929314,5.101978,2.389895,5.627823,2.802255,3.869224,3.823055,2.502421,2.900358,-2.901646
ACH-000425,-3.443577,,,,,,,,,,,,,,-1.804857,0.706215,-1.421029,-1.51997,-2.804469,-4.550845,-5.726796,-0.490654,-3.077164,2.403907,3.576115,4.041144,4.07602,2.396248,5.758059,2.17416,4.201779,2.206306,3.623129,4.890433,4.014482,4.718237,2.613439,5.26111,2.103461,4.74436,4.482782,4.394014,1.375553,4.264611,1.389826,1.102851,3.102664,2.645215,2.327663,3.42691,0.226679,-1.629685,-1.982021,0.133245,2.232866,3.26269,2.616118,0.480402,3.54676,-4.713988,-1.471259,5.026194,5.60324,3.316392,2.34554,5.596735,4.068539,3.474545,3.268022,0.789765,2.448021,1.919945,3.364519,3.603316,4.468615,5.016219,5.271758,4.735337,-3.508869,5.756903,5.601117,5.768294,3.913589,5.495926,5.087064,3.716618,6.022094,3.271585,5.671279,3.04604,5.299852,4.840823,3.278733,-0.634926,-0.615579,2.682908,1.034375,2.201332,3.82486,4.89835,0.149288,-4.085895,-2.819029,3.114457,-2.092743,-3.453556,-1.916231,4.244069,3.522319,3.254341,1.850791,3.331681,2.049481,3.464342,3.237409,3.237664,3.137195,4.902924,4.673975,-0.079443,4.259355,5.517597,3.697451,2.95085,-0.932178,-4.435817,-2.373835,1.240759,-3.454892,2.777514,1.754555,3.339764,5.772879,3.420138,3.349665,5.324002,3.583314,5.775,5.774891,5.240751,5.775,2.327075,4.807954,4.900008,5.293339,5.645299,5.510056,5.775,6.245804,4.544887,6.126403,5.566484,5.12616,4.532576,3.600951,5.425632,3.743466,3.823147,4.274242,2.396399,4.041452,3.325015,4.326988,1.603676,4.163129,4.135139,3.411884,1.167262,-1.21035
ACH-000401,-4.193864,2.210572,4.995796,5.580514,2.319815,4.65682,5.546888,-0.323426,2.373685,5.114119,4.212447,5.103857,2.634644,3.236863,-0.07655,-0.045635,-1.425846,-0.425733,-1.351997,-3.526498,-4.847171,-0.185403,-2.187127,1.734284,3.192651,3.393511,3.664283,2.785002,4.085778,3.128546,2.772196,,3.130361,3.530973,2.754155,3.227983,2.551172,3.92868,1.800768,5.474659,4.436575,5.635821,2.982357,3.538805,1.743282,1.995215,3.144159,2.674935,2.328526,2.960444,2.319488,,-0.539967,1.344698,1.947094,2.863927,3.889057,,,-4.925687,-1.188207,3.789311,4.602777,3.189093,2.253583,5.578062,3.997561,5.28091,4.956954,4.10172,3.654114,3.372823,2.937199,3.458707,2.293086,3.617892,5.077576,2.962466,-3.039663,3.247643,4.101363,5.634532,3.736179,7.021326,5.064796,5.361072,4.376126,3.333367,5.36248,1.860913,5.588518,5.597125,4.488237,-0.151829,0.56878,2.873372,0.746686,2.298156,3.305225,4.980101,-1.218477,,-2.613231,2.487128,-3.684348,-3.554524,2.004467,0.785577,2.878142,1.111843,-0.663884,2.532866,2.432572,4.576694,3.902797,4.734654,4.145049,5.065749,5.635952,2.880307,4.288293,4.490382,,,-0.665891,-1.994966,-1.171953,2.084188,-2.111793,0.585237,1.93062,3.387269,4.570326,4.287704,4.949013,3.933122,4.020156,2.405456,3.897163,5.064787,5.301733,3.124182,4.840197,3.529974,5.550303,5.505102,5.635587,,5.980798,5.635118,5.37751,4.971154,4.639995,5.514156,3.328761,5.587729,5.430623,4.455043,4.827804,4.547913,5.63064,2.182032,5.60364,2.483559,3.665627,3.471937,2.358519,,-3.543666
ACH-000450,-1.481175,2.622379,4.267101,4.018975,2.885744,2.780738,3.443663,1.015164,1.338582,5.285949,4.009959,3.703563,2.137313,5.588441,1.370288,0.50434,-1.604676,-1.354479,-1.98583,-3.691174,-5.003693,-0.426652,-2.618384,2.132098,4.13645,3.266919,2.856753,1.10482,3.625786,3.221465,1.996817,,3.463896,4.117404,2.455155,2.034325,1.481713,3.354953,2.38472,5.328045,3.85666,4.293104,1.673698,3.67489,1.449395,0.687292,1.401059,1.013162,0.944745,2.489257,-0.868215,,-2.508804,0.254185,1.82758,2.858769,3.204277,,,-4.671841,-1.254656,2.716966,4.266769,3.285856,2.346415,5.584388,3.939738,2.817719,4.281809,2.365589,2.012989,2.162751,4.298704,1.816976,3.173162,2.817934,5.804674,3.972751,-3.510135,3.30947,5.006471,5.22818,3.672371,5.038538,5.238263,3.556797,4.654013,2.906249,5.492038,2.272413,5.477312,5.588441,4.009383,0.534059,1.317913,2.766784,0.861594,1.775993,4.045629,3.7321,0.885203,,-2.181395,2.030529,-2.40517,-4.138069,0.90338,4.261844,3.711164,2.539206,1.658885,1.977844,3.49089,3.329857,2.394621,3.146762,4.128776,3.708885,3.925523,0.731859,4.680373,5.751696,,,-0.55256,-1.383431,1.231072,2.970761,-1.189563,0.283719,0.420028,2.446123,3.168811,3.663888,4.254039,4.347823,3.324628,2.977872,4.30285,3.650961,5.588441,1.332654,4.538107,3.725802,5.555762,5.361361,5.316197,,4.954786,5.588441,5.047629,5.23737,5.020275,5.584153,3.28031,5.582097,3.643487,4.274865,4.369261,4.709201,4.029826,1.66704,5.132627,2.035215,2.919643,2.436702,1.094012,,-2.525563
ACH-000814,-5.007859,2.491856,2.801833,3.865311,2.267228,3.79877,4.268382,-3.178696,1.544144,3.348258,5.486747,4.578356,2.725527,4.3257,-1.697835,0.610888,-0.536015,-1.130938,-1.006204,-3.061498,-4.028929,-1.147222,-2.213117,2.047998,5.120238,2.968664,2.978494,1.596326,4.76121,2.73162,4.43449,,4.737957,3.910321,3.151078,2.027406,3.329297,2.751229,1.974926,4.445383,4.152675,4.385527,1.812894,2.839655,1.825921,0.915589,1.418247,2.098767,1.297061,2.836537,-0.497918,,-2.694056,-0.256662,1.501999,4.060278,3.466527,,,-5.442579,-2.079603,4.117082,4.834818,3.69664,2.50976,5.771665,4.183517,3.042672,5.194221,2.345093,2.994912,2.231877,5.35264,2.041735,3.102298,4.344661,3.832264,1.880575,-3.989098,2.615438,3.96632,5.836756,4.538419,5.517831,5.044695,4.599522,4.756968,3.599055,5.988596,3.007007,5.475326,5.999225,3.866987,-1.224352,-0.520109,3.800169,1.262238,1.983655,4.179373,4.682607,0.372698,,-3.09061,1.976549,-3.090142,-3.948531,-0.195463,2.518258,4.537573,2.024363,1.6806,1.990845,3.34009,2.626971,4.005109,3.797803,3.282127,4.908153,4.511295,0.687999,3.79332,4.906497,,,-1.242632,-1.912883,1.69806,1.922356,-2.202532,0.8217,1.48036,2.078105,5.652585,3.336898,4.602317,5.059357,3.899617,2.065323,4.306722,4.681602,5.375136,2.615745,4.23233,5.262025,5.436862,5.662325,5.999225,,5.661098,5.934084,5.209107,5.094286,5.451929,5.996273,3.417481,6.601265,5.962543,3.675555,5.115051,5.989922,5.793814,2.234878,5.77574,1.701574,3.537265,4.774122,2.760227,,3.501588
ACH-000615,-5.02841,2.844036,3.956054,4.225718,2.658823,3.798874,4.149405,-0.075128,1.032901,4.616449,4.835977,5.382503,2.558243,5.903827,-1.553171,0.117276,-1.613546,-1.556399,-1.071633,-4.328333,-5.032644,-2.061855,-4.439009,2.801892,1.84281,3.813882,5.43118,2.569357,5.090095,5.203994,5.396124,,3.730657,4.456748,3.509859,3.314127,4.545853,4.629322,2.579998,5.311962,5.618164,4.847355,2.40186,3.205977,1.33796,1.072585,2.621934,3.160515,1.455038,2.983312,0.475481,,-2.93679,1.28353,1.760653,3.273879,2.607752,,,-6.067756,-2.043255,4.643673,5.873319,3.596895,2.349063,5.894844,4.154002,3.418767,3.672265,2.209792,4.099319,1.769603,3.672588,2.44404,5.186157,5.458033,6.349264,1.697718,-3.849347,3.611321,2.799702,5.547996,5.154292,4.04065,5.877919,5.172956,5.223832,2.573128,5.872094,3.256282,5.274195,5.90505,5.149175,0.140498,0.792405,3.251072,1.037496,2.70881,3.344785,3.767398,-0.577932,,-3.090342,2.43154,-3.10482,-4.858378,-0.144218,3.717681,3.554083,3.094667,3.128037,3.745936,2.698761,5.713057,3.577907,2.101699,3.964521,4.46892,2.615288,-0.00871,5.827455,4.883368,,,-0.60206,-1.032353,-0.681457,2.423451,-1.823864,1.085016,1.830848,2.736831,3.781846,4.045585,2.982959,4.111875,4.838348,5.877831,5.716259,5.637404,4.817772,3.586371,3.358982,4.884373,5.850555,5.710686,5.90051,,2.321905,5.90501,3.109017,5.691479,4.828111,3.533567,3.457883,5.086382,4.650311,4.335202,4.974543,5.88484,5.400775,2.699592,4.704888,3.14146,4.315852,5.760078,3.592619,,1.122717
ACH-000730,-4.65634,3.407006,4.365637,3.986565,4.078783,3.849191,3.539961,0.093759,3.612748,5.574848,3.856918,4.737853,3.026722,6.382901,3.695288,2.413721,1.374633,1.108483,1.188814,-1.11796,-1.820833,2.631268,1.921617,2.637639,5.156006,3.573777,4.956179,2.527086,5.762392,3.630654,4.846524,,4.917606,4.400676,2.862319,3.537419,3.591113,4.566321,0.344296,3.825266,2.899824,4.822426,3.573181,4.04429,2.827559,1.332131,3.42962,3.492241,1.841674,4.332624,2.659504,,-1.493739,0.754558,2.991849,3.536486,4.69447,-0.535333,,-4.755893,-1.074339,4.561439,5.231846,3.781522,2.280113,6.365778,3.722561,4.127905,6.178962,3.973684,4.563853,3.911475,4.450586,3.278467,5.340055,5.270564,6.850083,2.867301,-2.500248,4.146659,5.202208,5.154135,4.671523,6.014918,5.73645,4.566316,4.285001,4.213556,6.07866,3.195275,6.342572,6.242763,4.637831,-0.149624,0.459236,4.147367,1.432808,2.605787,5.542447,4.786091,0.893491,,-2.580857,2.002385,-2.521131,-3.760505,0.083964,3.573489,5.082456,3.366905,2.139569,2.089469,2.194084,5.266622,2.572818,3.73617,4.815026,5.266047,3.496744,2.693131,4.43154,5.981381,,,-0.55598,-2.970006,0.205444,2.347188,-2.284089,0.93189,0.878801,2.033771,5.762075,3.79709,3.381421,3.623429,3.349417,4.800637,4.841096,4.854183,5.692934,4.151956,4.652481,4.701153,6.390663,6.135355,6.338359,,6.100237,5.455274,6.164167,5.205261,5.451001,6.017984,3.17271,5.893312,5.37301,4.986538,6.088404,4.000223,6.119473,2.194287,5.254485,4.150191,4.293089,6.011367,2.841764,,2.51998
